"isPrimaryTopicOf","abbreviation","alternativeName","commonName","familyName","givenName","nick","surname","formerName","longName","dboName","originalName","label","foafName","alias"
"http://pt.wikipedia.org/wiki/Football_Club_Twente","","","","","","De Tukkers; The Reds; Trots van het Oosten;","","","","","","Football Club Twente","Football Club Twente;;Twente",""
"http://pt.wikipedia.org/wiki/Universidade_Estadual_Paulista_(São_José_do_Rio_Preto)","","","","","","UNESP São José do Rio Preto","","","","","","Universidade Estadual Paulista (São José do Rio Preto)","(""IBILCE"");;Instituto de Biociências, Letras e Ciências Exatas",""
"http://pt.wikipedia.org/wiki/Eidos_Montreal","","","","","","","","","","","","Eidos Montreal","Eidos Montreal",""
"http://pt.wikipedia.org/wiki/Devotos","","","","","","","","","","","","Devotos","Devotos",""
"http://pt.wikipedia.org/wiki/Zippo","","","","","","","","","","","","Zippo","Zippo Manufacturing Company",""
"http://pt.wikipedia.org/wiki/Boêmios_do_Jardim_Catarina","","","","","","","","","","","","Boêmios do Jardim Catarina","Boêmios do Jardim Catarina",""
"http://pt.wikipedia.org/wiki/BHP_Billiton","","","","","","","","","","","","BHP Billiton","BHP Billiton;;BHP Billiton Limited & Plc",""
"http://pt.wikipedia.org/wiki/148.ª_Divisão_de_Infantaria_(Alemanha)","","","","","","","","","","","","148.ª Divisão de Infantaria (Alemanha)","148.Infanterie-Division",""
"http://pt.wikipedia.org/wiki/Harbour_City_Football_Club","","","","","","","","","","","","Harbour City Football Club","Harbour City Football Club",""
"http://pt.wikipedia.org/wiki/Esporte_Clube_ASA_da_Amazônia","","","","","","ASA","","","","","","Esporte Clube ASA da Amazônia","ASA (AM)",""
"http://pt.wikipedia.org/wiki/TV_Salvador","","","","","","","","","","","","TV Salvador","TV Salvador",""
"http://pt.wikipedia.org/wiki/Dream_(grupo_estadunidense)","","","","","","","","","","","","Dream (grupo estadunidense)","Dream",""
"http://pt.wikipedia.org/wiki/Broken_Bells","","","","","","","","","","","","Broken Bells","Broken Bells",""
"http://pt.wikipedia.org/wiki/Ivalis","","","","","","","","","","","","Ivalis","Grupo Ivalis",""
"http://pt.wikipedia.org/wiki/Incubus","","","","","","","","","","","","Incubus","Incubus",""
"http://pt.wikipedia.org/wiki/Agent_Steel","","","","","","","","","","","","Agent Steel","Agent Steel",""
"http://pt.wikipedia.org/wiki/Sociedade_Esportiva_e_Recreativa_Operários_Mafrenses","","","","","","Alvinegro do Planalto Norte;;Glorioso,","","","","","","Sociedade Esportiva e Recreativa Operários Mafrenses","Esporte Clube Operário Mafra;;Operário",""
"http://pt.wikipedia.org/wiki/Indaiá_(empresa)","","","","","","","","","","","","Indaiá (empresa)","Indaiá Brasil Aguas Minerais Ltda.",""
"http://pt.wikipedia.org/wiki/Eminence_(banda)","","","","","","","","","","","","Eminence (banda)","Eminence",""
"http://pt.wikipedia.org/wiki/Sputnik_(agência_de_notícias)","","","","","","","","","","","","Sputnik (agência de notícias)","Sputnik",""
"http://pt.wikipedia.org/wiki/Empresa_de_Transporte_Coletivo_de_Diadema","","","","","","","","","","","","Empresa de Transporte Coletivo de Diadema","Empresa de Transporte Coletivo de Diadema",""
"http://pt.wikipedia.org/wiki/Al_Wefaq","","","","","","","","","","","","Al Wefaq","Al Wefaq;;الوفاق",""
"http://pt.wikipedia.org/wiki/Paide_Linnameeskond","","","","","","Eesti Barcelona (Barcelona Estoniano)","","","","","","Paide Linnameeskond","Paide Linnameeskond",""
"http://pt.wikipedia.org/wiki/Top_FM_(União_da_Vitória)","","","","","","","","95 FM","","","","Top FM (União da Vitória)","Rádio FM 95 Stereo Ltda.;;Rádio TOP FM",""
"http://pt.wikipedia.org/wiki/Futbolniy_Klub_Volga","","","","","","","","","","","","Futbolniy Klub Volga","Futbolniy Klub Volga;;Volga Nizhny Novgorod",""
"http://pt.wikipedia.org/wiki/Partido_Democrata_Cristão_(1985–1993)","","","","","","","","","","","","Partido Democrata Cristão (1985–1993)","",""
"http://pt.wikipedia.org/wiki/EvoL","","","","","","","","","","","","EvoL","EvoL",""
"http://pt.wikipedia.org/wiki/Keep_Walking","","","","","","","","","","","","Keep Walking","Keep Walking",""
"http://pt.wikipedia.org/wiki/Universidade_Yonsei","","","","","","","","","","","","Universidade Yonsei","Universidade Yonsei",""
"http://pt.wikipedia.org/wiki/Auto_Esporte_Clube_(Piauí)","","","","","","Calhambeque,Alviverde da Rua Clodoaldo freitas","","","","","","Auto Esporte Clube (Piauí)","Auto Esporte (Piauí);;Auto Esporte Clube (Piauí)",""
"http://pt.wikipedia.org/wiki/Blue_Murder","","","","","","","","","","","","Blue Murder","Blue Murder",""
"http://pt.wikipedia.org/wiki/Forever_the_Sickest_Kids","","","","","","","","","","","","Forever the Sickest Kids","Forever The Sickest Kids",""
"http://pt.wikipedia.org/wiki/Santos_Football_Club_(Georgetown)","","","","","","","","","","","","Santos Football Club (Georgetown)","(Georgetown);;Santos;;Santos Football Club",""
"http://pt.wikipedia.org/wiki/Alliance_Sportive_de_Cotonou","","","","","","","","","","","","Alliance Sportive de Cotonou","Alliance Sportive de Cotonou",""
"http://pt.wikipedia.org/wiki/Mortal_Love","","","","","","","","","","","","Mortal Love","Mortal Love",""
"http://pt.wikipedia.org/wiki/Miss_Filipinas","","","","","","","","","","","","Miss Filipinas","Miss Filipinas",""
"http://pt.wikipedia.org/wiki/Retrofoguetes","","","","","","","","","","","","Retrofoguetes","Retrofoguetes",""
"http://pt.wikipedia.org/wiki/Câu_lạc_bộ_bóng_đá_SHB_Đà_Nẵng","","","","","","","","","","","","Câu lạc bộ bóng đá SHB Đà Nẵng","CLB SHB Đà Nẵng;;Câu lạc bộ bóng đá SHB Đà Nẵng",""
"http://pt.wikipedia.org/wiki/Select_Pictures_Corporation","","","","","","","","","","","","Select Pictures Corporation","Select Pictures Corporation",""
"http://pt.wikipedia.org/wiki/Unleashed_(banda)","","","","","","","","","","","","Unleashed (banda)","Unleashed",""
"http://pt.wikipedia.org/wiki/Halliburton","","","","","","","","","","","","Halliburton","Halliburton Company",""
"http://pt.wikipedia.org/wiki/Sextante_(editora)","","","","","","","","","","","","Sextante (editora)","Editora Sextante",""
"http://pt.wikipedia.org/wiki/Minas_Esporte_Clube","","","","","","Verdão","","","","","","Minas Esporte Clube","MEC",""
"http://pt.wikipedia.org/wiki/Parahyba_Foot_Ball_Club","","","","","","","","","","","","Parahyba Foot Ball Club","Parahyba",""
"http://pt.wikipedia.org/wiki/Landsbanki","","","","","","","","","","","","Landsbanki","Landsbanki Íslands hf",""
"http://pt.wikipedia.org/wiki/Professionalniy_Futbolniy_Klub_Dinamo_Barnaul","","","","","","Dynamite, Dynamiki","","","","","","Professionalniy Futbolniy Klub Dinamo Barnaul","Dynamo Barnaul;;Professionalniy Futbolniy Klub Dinamo Barnaul",""
"http://pt.wikipedia.org/wiki/Wednesday_13_(banda)","","","","","","","","","","","","Wednesday 13 (banda)","Wednesday 13",""
"http://pt.wikipedia.org/wiki/Rádio_do_Concelho_de_Mafra","","","","","","","","Mafra FM","","","","Rádio do Concelho de Mafra","Mafra FM Cooperativa de Radiodifusão, CRL;;Rádio do Concelho de Mafra",""
"http://pt.wikipedia.org/wiki/Duo_Gisbranco","","","","","","","","","","","","Duo Gisbranco","Duo Gisbranco",""
"http://pt.wikipedia.org/wiki/Konami","","","","","","","","","","","","Konami","Konami Corporation",""
"http://pt.wikipedia.org/wiki/Universidade_de_Buenos_Aires","","","","","","","","","","","","Universidade de Buenos Aires","Universidad de Buenos Aires;;Universidade de Buenos Aires",""
"http://pt.wikipedia.org/wiki/BBC_Four","","","","","","","","","","","","BBC Four","BBC Four;;British Broadcasting Corporation Four",""
"http://pt.wikipedia.org/wiki/Marlow_Football_Club","","","","","","The Blues","","","","","","Marlow Football Club","Marlow F.C.;;Marlow Football Club",""
"http://pt.wikipedia.org/wiki/Forças_Terrestres_da_Rússia","","","","","","","","","","","","Forças Terrestres da Rússia","Exército da Federação Russa;;Сухопутные войска Российской Федерации",""
"http://pt.wikipedia.org/wiki/Universidade_Federal_de_Viçosa","","","","","","UFV","","","","","","Universidade Federal de Viçosa","Universidade Federal de Viçosa",""
"http://pt.wikipedia.org/wiki/SC_Hauenstein","","","","","","","","","","","","SC Hauenstein","SC Hauenstein",""
"http://pt.wikipedia.org/wiki/Sporting_Clube_Olhanense","","","","","","Leões de Olhão, Rubro Negros","","","","","","Sporting Clube Olhanense","Olhanense;;Sporting Clube Olhanense",""
"http://pt.wikipedia.org/wiki/Echolyn","","","","","","","","","","","","Echolyn","Echolyn",""
"http://pt.wikipedia.org/wiki/Partido_Social-Democrata_%22Harmonia%22","","","","","","","","Sociāldemokrātiskā Partija ""Saskaņa""","","","","Partido Social-Democrata ""Harmonia""","Partido Social-Democrata ""Harmonia""",""
"http://pt.wikipedia.org/wiki/Royal_Marines","","","","","","RM","","","","","","Royal Marines","Royal Marines",""
"http://pt.wikipedia.org/wiki/Essinge_Idrottsklubb","","","","","","","","","","","","Essinge Idrottsklubb","Essinge IK;;Essinge Idrottsklubb",""
"http://pt.wikipedia.org/wiki/Blood_Has_Been_Shed","","","","","","","","","","","","Blood Has Been Shed","Blood Has Been Shed",""
"http://pt.wikipedia.org/wiki/Demiricous","","","","","","","","","","","","Demiricous","Demiricous",""
"http://pt.wikipedia.org/wiki/Naughty_Dog","","","","","","","","","","","","Naughty Dog","Naughty Dog, Inc.",""
"http://pt.wikipedia.org/wiki/Mocidade_Unida_da_Cidade_de_Deus","","","","","","","","","","","","Mocidade Unida da Cidade de Deus","Mocidade da Cidade de Deus",""
"http://pt.wikipedia.org/wiki/Academia_de_Polícia_Militar_do_Cabo_Branco","","","","","","APMCB","","","","","","Academia de Polícia Militar do Cabo Branco","Academia de Polícia Militar do Cabo Branco",""
"http://pt.wikipedia.org/wiki/Marcelinho_de_Lima_&_Camargo","","","","","","","","","","","","Marcelinho de Lima & Camargo","Marcelinho de Lima & Camargo",""
"http://pt.wikipedia.org/wiki/Oststädter_Sportverein_Hannover_von_1923_e.V.","","","","","","","","","","","","Oststädter Sportverein Hannover von 1923 e.V.","OSV Hannover",""
"http://pt.wikipedia.org/wiki/Coronel_Bolognesi_Fútbol_Club","","","","","","Bolo, Bólido del Sur, Diablos Rojos, Los Escarlatas, El Coronel","","","","","","Coronel Bolognesi Fútbol Club","Club Deportivo Coronel Bolognesi;;Coronel Bolognesi",""
"http://pt.wikipedia.org/wiki/Ekatarina_Velika","","","","","","","","","","","","Ekatarina Velika","Katarina II, Ekatarina Velika",""
"http://pt.wikipedia.org/wiki/TVE_Amazonas","","","","","","","","","","","","TVE Amazonas","TV Educativa do Amazonas (TVE Amazonas)",""
"http://pt.wikipedia.org/wiki/ABRALE","ABRALE","","","","","","","","","","","ABRALE","Associação Brasileira de Linfoma e Leucemia",""
"http://pt.wikipedia.org/wiki/Wacky_Rollers_Sports_Club","","","","","","","","","","","","Wacky Rollers Sports Club","Wacky Rollers Sports Club",""
"http://pt.wikipedia.org/wiki/Army_Division_of_Logistics","","","","","","","","","","","","Army Division of Logistics","Army Division of Logistics",""
"http://pt.wikipedia.org/wiki/Aeronca_Aircraft","","","","","","","","","","","","Aeronca Aircraft","Aeronca Aircraft",""
"http://pt.wikipedia.org/wiki/Clube_Atlético_Castelo_Branco","","","","","","","","","","","","Clube Atlético Castelo Branco","Castelo Branco",""
"http://pt.wikipedia.org/wiki/Ceará_Sporting_Club","","","","","","'';;''Alvinegrode;;Alvinegro;;AlvinegroCearense;;O Mais Querido;;TimedoPovo;;Vovô;;Vozão","","","","","","Ceará Sporting Club","Ceará SC",""
"http://pt.wikipedia.org/wiki/Jet_Set_Men","","","","","","","","","","","","Jet Set Men","Jet Set Men",""
"http://pt.wikipedia.org/wiki/D'espairsRay","","","","","","","","","","","","D'espairsRay","D'espairsRay;;ディスパーズレイ",""
"http://pt.wikipedia.org/wiki/Centro_Universitário_de_Maringá","","","","","","UniCesumar","","","","","","Centro Universitário de Maringá","Unicesumar - Centro Universitário Cesumar",""
"http://pt.wikipedia.org/wiki/Gilberto_&_Gilmar","","","","","","","","","","","","Gilberto & Gilmar","Gilberto &amp; Gilmar",""
"http://pt.wikipedia.org/wiki/Zé_Fortuna_&_Pitangueira","","","","","","","","","","","","Zé Fortuna & Pitangueira","Zé Fortuna e Pitangueira",""
"http://pt.wikipedia.org/wiki/The_Pretty_Things","","","","","","Electric Banana","","","","","","The Pretty Things","The Pretty Things",""
"http://pt.wikipedia.org/wiki/Kaj_Tiel_Plu","","","","","","","","","","","","Kaj Tiel Plu","Kaj tiel plu",""
"http://pt.wikipedia.org/wiki/Angelus_Apatrida","","","","","","","","","","","","Angelus Apatrida","Angelus Apatrida",""
"http://pt.wikipedia.org/wiki/Marinha_Alemã","","","","","","","","","","","","Marinha Alemã","",""
"http://pt.wikipedia.org/wiki/Associação_Atlética_Itararé","","","","","","Caçula","","","","","","Associação Atlética Itararé","Itararé",""
"http://pt.wikipedia.org/wiki/United_Group_Rail","","","","","","","","","","","","United Group Rail","United Group Rail",""
"http://pt.wikipedia.org/wiki/Metro_Luminal","","","","","","","","","","","","Metro Luminal","Metro Luminal",""
"http://pt.wikipedia.org/wiki/Editora_Martin_Claret","","","","","","","","","","","","Editora Martin Claret","Editora Martin Claret",""
"http://pt.wikipedia.org/wiki/Secil","","","","","","","","","","","","Secil","Secil",""
"http://pt.wikipedia.org/wiki/371ª_Divisão_de_Infantaria_(Alemanha)","","","","","","371. ID","","","","","","371ª Divisão de Infantaria (Alemanha)","371. Infanterie-Division",""
"http://pt.wikipedia.org/wiki/Miami_Heat","","","","","","","","","","","","Miami Heat","",""
"http://pt.wikipedia.org/wiki/Organização_Comunista_Internacionalista_(França)","","","","","","","","","","","","Organização Comunista Internacionalista (França)","Organisation Communiste Internationaliste",""
"http://pt.wikipedia.org/wiki/União_Internacional_de_Matemática","","","","","","","","","","","","União Internacional de Matemática","União Internacional de Matemática",""
"http://pt.wikipedia.org/wiki/Taiwan_Television","","","","","","","","","","","","Taiwan Television","TTV;;Taiwan Television",""
"http://pt.wikipedia.org/wiki/Kaposvári_Rákóczi_Futball_Club","","","","","","","","","","","","Kaposvári Rákóczi Futball Club","Kaposvári Rákóczi;;Kaposvári Rákóczi FC",""
"http://pt.wikipedia.org/wiki/Apelo_Democrata-Cristão","","","","","","","","Christen-Democratisch Appèl","","","","Apelo Democrata-Cristão","Apelo Cristão-Democrático",""
"http://pt.wikipedia.org/wiki/The_Parlor_Mob","","","","","","","","","","","","The Parlor Mob","The Parlor Mob",""
"http://pt.wikipedia.org/wiki/Módulo_1000","","","","","","","","","","","","Módulo 1000","Módulo 1000",""
"http://pt.wikipedia.org/wiki/Beseech","","","","","","","","","","","","Beseech","Beseech",""
"http://pt.wikipedia.org/wiki/Hellhammer","","","","","","","","","","","","Hellhammer","Hellhammer",""
"http://pt.wikipedia.org/wiki/Gold_City","","","","","Gold City Quartet","","","","","","","Gold City","Gold City Quartet",""
"http://pt.wikipedia.org/wiki/São_Paulo_Futebol_Clube_(Florianópolis)","","","","","","","","","","","","São Paulo Futebol Clube (Florianópolis)","São Paulo;;São Paulo Futebol Clube",""
"http://pt.wikipedia.org/wiki/Tianguá_Esporte_Clube","","","","","","TanajuradaIbiapaba","","","","","","Tianguá Esporte Clube","Tianguá",""
"http://pt.wikipedia.org/wiki/Cruzeiro_Esporte_Clube_(Rondônia)","","","","","","","","","","","","Cruzeiro Esporte Clube (Rondônia)","Cruzeiro;;Cruzeiro Esporte Clube",""
"http://pt.wikipedia.org/wiki/FC_Lviv","","","","","","","","","","","","FC Lviv","FC Lviv;;Lviv",""
"http://pt.wikipedia.org/wiki/ENTHOI_Lakatamia_FC","","","","","","","","","","","","ENTHOI Lakatamia FC","ENTHOI Lakatamia;;Enosis Neon ThOI Lakatamia",""
"http://pt.wikipedia.org/wiki/Universidade_de_Mannheim","","","","","","","","","","","","Universidade de Mannheim","In Omnibus Veritas Suprema Lex Esto;;Universidade de Mannheim;;Universität Mannheim",""
"http://pt.wikipedia.org/wiki/Clube_Atlético_Valinhense","","","","","","Esquadrão Fantasma","","","","","","Clube Atlético Valinhense","C.A.V.;;Clube Atlético Valinhense",""
"http://pt.wikipedia.org/wiki/Organização_Desportiva_Universitária_Pan-Americana","","","","","","","","","","","","Organização Desportiva Universitária Pan-Americana","Organización Deportiva Universitaria Panamericana",""
"http://pt.wikipedia.org/wiki/CIE-Transport_Dublin","","","","","","","","","","","","CIE-Transport Dublin","CIE-Transport Dublin",""
"http://pt.wikipedia.org/wiki/Pernambucanas","","","","","","","","","","","","Pernambucanas","Pernambucanas",""
"http://pt.wikipedia.org/wiki/Gipsy_Kings","","","","","","","","","","","","Gipsy Kings","Gipsy Kings",""
"http://pt.wikipedia.org/wiki/TV_Cidade_(Londrina)","","","","","","","","","","","","TV Cidade (Londrina)","TV Cidade",""
"http://pt.wikipedia.org/wiki/American_Motors_Corporation","","","","","","","","","","","","American Motors Corporation","Americam Motors Corporation",""
"http://pt.wikipedia.org/wiki/Esquerda_Nórdica_Verde","","","","","","","","Nordic Green Left Alliance","","","","Esquerda Nórdica Verde","Esquerda Nórdica Verde",""
