"isPrimaryTopicOf","abbreviation","alternativeName","commonName","familyName","givenName","nick","surname","formerName","longName","dboName","originalName","label","foafName","alias"
"http://pt.wikipedia.org/wiki/Universidade_Nacional_de_Educação_de_Gongju","","","","","","","","","","","","Universidade Nacional de Educação de Gongju","Universidade Nacional de Educação de Gongju",""
"http://pt.wikipedia.org/wiki/Ponto_de_Equilíbrio_(banda)","","","","","","","","","","","","Ponto de Equilíbrio (banda)","Ponto de Equilíbrio",""
"http://pt.wikipedia.org/wiki/Daewoo_Shipbuilding_and_Marine_Engineering","","","","","","","","","","","","Daewoo Shipbuilding and Marine Engineering","Daewoo Shipbuilding and Marine Engineering",""
"http://pt.wikipedia.org/wiki/Sport_Huambo_e_Benfica","","","","","","","","","","","","Sport Huambo e Benfica","Sport Huambo e Benfica",""
"http://pt.wikipedia.org/wiki/The_Poodles","","","","","","","","","","","","The Poodles","The Poodles",""
"http://pt.wikipedia.org/wiki/Krones","","","","","","","","","","","","Krones","KRONES AG",""
"http://pt.wikipedia.org/wiki/Sheiks","","","","","","","","","","","","Sheiks","Sheiks",""
"http://pt.wikipedia.org/wiki/Partido_Nacionalista_dos_Trabalhadores_Brasileiros","","","","","","","","","","","","Partido Nacionalista dos Trabalhadores Brasileiros","",""
"http://pt.wikipedia.org/wiki/Erchim_Khölbömbögiyn_Klub","","","","","","","","","","","","Erchim Khölbömbögiyn Klub","Erchim;;Erchim Khölbömbögiyn Klub",""
"http://pt.wikipedia.org/wiki/Banda_Offline","","","","","","","","","","","","Banda Offline","Banda Offline",""
"http://pt.wikipedia.org/wiki/Sigue_Sigue_Sputnik","","","","","","","","","","","","Sigue Sigue Sputnik","Sigue Sigue Sputnik",""
"http://pt.wikipedia.org/wiki/Umuarama_Esporte_Clube","","","","","","Colorado","","","","","","Umuarama Esporte Clube","Umuarama;;Umuarama Esporte Clube",""
"http://pt.wikipedia.org/wiki/Faculdade_de_Telêmaco_Borba","","","","","","FATEB","","","","","","Faculdade de Telêmaco Borba","Faculdade de Telêmaco Borba",""
"http://pt.wikipedia.org/wiki/Futebol_Clube_de_Felgueiras_1932","","","","","","","","","","","","Futebol Clube de Felgueiras 1932","Futebol Club de Felgueiras 1932",""
"http://pt.wikipedia.org/wiki/People_Under_the_Stairs","","","","","","","","","","","","People Under the Stairs","People Under the Stairs",""
"http://pt.wikipedia.org/wiki/Teachers_Football_Club","","","","","","","","","","","","Teachers Football Club","Teachers Football Club",""
"http://pt.wikipedia.org/wiki/Mister_Jack","","","","","","","","","","","","Mister Jack","Mister Jack",""
"http://pt.wikipedia.org/wiki/Downset.","","","","","","","","","","","","Downset.","Downset.",""
"http://pt.wikipedia.org/wiki/Leões_da_Mocidade","","","","","","","","","","","","Leões da Mocidade","Leões da Mocidade",""
"http://pt.wikipedia.org/wiki/Império_do_Gramacho","","","","","","","","","","","","Império do Gramacho","Império do Gramacho",""
"http://pt.wikipedia.org/wiki/Esporte_Clube_Propriá","","","","","","Avoengo da Ribeirinha","","","","","","Esporte Clube Propriá","Esporte Clube Propriá;;Propriá",""
"http://pt.wikipedia.org/wiki/Partido_da_Ação_Social","","","","","","","","","","","","Partido da Ação Social","Partido da Ação Social",""
"http://pt.wikipedia.org/wiki/Belle_Lumière","","","","","","","","","","","","Belle Lumière","Belle Lumière",""
"http://pt.wikipedia.org/wiki/Itaboraí_Profute_Futebol_Clube","","","","","","","","","","","","Itaboraí Profute Futebol Clube","Itaboraí Profute",""
"http://pt.wikipedia.org/wiki/SBT_Cuiabá","","","","","","","","","","","","SBT Cuiabá","SBT Cuiabá",""
"http://pt.wikipedia.org/wiki/Happy_Mondays","","","","","","","","","","","","Happy Mondays","Happy Mondays",""
"http://pt.wikipedia.org/wiki/Bôa","","","","","","","","","","","","Bôa","Bôa",""
"http://pt.wikipedia.org/wiki/Social_Service_(clube_de_futebol)","","","","","","","","","","","","Social Service (clube de futebol)","Social Service",""
"http://pt.wikipedia.org/wiki/ZE:A","","","","","","Children of Empire","","","","","","ZE:A","ZE:A",""
"http://pt.wikipedia.org/wiki/Kintetsu_Corporation","","","","","","","","","","","","Kintetsu Corporation","Kintetsu Corporation",""
"http://pt.wikipedia.org/wiki/Grêmio_Esportivo_Olímpico","","","","","","GEO","","","","","","Grêmio Esportivo Olímpico","Grêmio Esportivo Olímpico;;Olímpico",""
"http://pt.wikipedia.org/wiki/356ª_Divisão_de_Infantaria_(Alemanha)","","","","","","356. ID","","","","","","356ª Divisão de Infantaria (Alemanha)","356. Infanterie-Division",""
"http://pt.wikipedia.org/wiki/As_Crianças_mais_Amadas_do_Brasil","","","","","","","","","","","","As Crianças mais Amadas do Brasil","As Crianças Mais Amadas do Brasil",""
"http://pt.wikipedia.org/wiki/União_Imperial_(São_Paulo)","","","","","","","","","","","","União Imperial (São Paulo)","União Imperial",""
"http://pt.wikipedia.org/wiki/Socialistas_Italianos","","","","","","","","Socialisti Italiani","","","","Socialistas Italianos","Socialistas Italianos",""
"http://pt.wikipedia.org/wiki/New_Town_Football_Club","","","","","","","","","","","","New Town Football Club","New Town Football Club",""
"http://pt.wikipedia.org/wiki/Cia._Barbixas_de_Humor","","","","","","","","","","","","Cia. Barbixas de Humor","Cia. Barbixas de Humor",""
"http://pt.wikipedia.org/wiki/Barretos_Futebol_Clube","","","","","","","","","","","","Barretos Futebol Clube","Barretos F.C.;;Barretos Futebol Clube",""
"http://pt.wikipedia.org/wiki/Exit-13","","","","","","","","","","","","Exit-13","Exit-13",""
"http://pt.wikipedia.org/wiki/União_Transporte_Interestadual_de_Luxo","","","","","","","","","","","","União Transporte Interestadual de Luxo","União Transporte Interestadual de Luxo S.A.",""
"http://pt.wikipedia.org/wiki/Taste","","","","","","","","","","","","Taste","Taste",""
"http://pt.wikipedia.org/wiki/Guarani_Sport_Club","","","","","","","","","","","","Guarani Sport Club","Guarani Esporte Clube",""
"http://pt.wikipedia.org/wiki/10.º_Exército_(Alemanha)","","","","","","AOK 10","","","","","","10.º Exército (Alemanha)","10. Armee",""
"http://pt.wikipedia.org/wiki/Kinross_Gold","","","","","","","","","","","","Kinross Gold","Kinross Gold",""
"http://pt.wikipedia.org/wiki/Organização_das_Nações_Unidas","","","","","","","","","","","","Organização das Nações Unidas","(ONU);;Organização das Nações Unidas",""
"http://pt.wikipedia.org/wiki/Rádio_Cultura_do_Amazonas","","","","","","","","","","","","Rádio Cultura do Amazonas","FUNTEC - Fundação de Radio e Televisão Educativa do Amazonas/Rádio Cultura do Amazonas OT;;Rádio Cultura do Amazonas",""
"http://pt.wikipedia.org/wiki/Credeal","","","","","","","","","","","","Credeal","Credeal Manufatura de Papéis Ltda",""
"http://pt.wikipedia.org/wiki/Omnia_(banda)","","","","","","","","","","","","Omnia (banda)","Omnia",""
"http://pt.wikipedia.org/wiki/Sociedade_Esportiva_Luís_Eduardo_Magalhães","","","","","","","","","","","","Sociedade Esportiva Luís Eduardo Magalhães","Selem",""
"http://pt.wikipedia.org/wiki/Rede_Brasil_de_Supermercados","","","","","","","","","","","","Rede Brasil de Supermercados","Rede Brasil de Supermercados",""
"http://pt.wikipedia.org/wiki/Matchless","","","","","","","","","","","","Matchless","Matchless Motorcycle Company",""
"http://pt.wikipedia.org/wiki/Registrar_Corp","","","","","","","","","","","","Registrar Corp","Registrar Corp",""
"http://pt.wikipedia.org/wiki/9.ª_Divisão_de_Montanha_Ost_(Alemanha)","","","","","","9. GD","","","","","","9.ª Divisão de Montanha Ost (Alemanha)","9. Gebirgs-Division Ost",""
"http://pt.wikipedia.org/wiki/Mirandense_Futebol_Clube","","","","","","","","","","","","Mirandense Futebol Clube","Mirandense",""
"http://pt.wikipedia.org/wiki/Football_Club_Déifferdeng_03","","","","","","","","","","","","Football Club Déifferdeng 03","Differdange 03",""
"http://pt.wikipedia.org/wiki/TV_Cidade_(Palotina)","","","","","","","","","","","","TV Cidade (Palotina)","TV Cidade Canal:10 Palotina",""
"http://pt.wikipedia.org/wiki/Organização_do_Tratado_de_Segurança_Coletiva","OTSC","","","","","","","","","","","Organização do Tratado de Segurança Coletiva","(Организация Договора о Коллективной Безопасности);;Organização do Tratado de Segurança Coletiva",""
"http://pt.wikipedia.org/wiki/Associação_Desportiva_de_São_Pedro_da_Cova","","","","","","","","","","","","Associação Desportiva de São Pedro da Cova","AD São Pedro da Cova",""
"http://pt.wikipedia.org/wiki/Dow_Chemical","","","","","","","","","","","","Dow Chemical","The Dow Chemical Company",""
"http://pt.wikipedia.org/wiki/The_4-Skins","","","","","","","","","","","","The 4-Skins","The 4-Skins",""
"http://pt.wikipedia.org/wiki/Ghorwane","","","","","","","","","","","","Ghorwane","Ghorwane",""
"http://pt.wikipedia.org/wiki/Tailevu_Naitasiri_Football_Club","","","","","","","","","","","","Tailevu Naitasiri Football Club","Tailevu Naitasiri FC;;Tailevu Naitasiri Football Club",""
"http://pt.wikipedia.org/wiki/La_Basque","","","","","","","","","","","","La Basque","La Basque",""
"http://pt.wikipedia.org/wiki/Jagdgeschwader_104","","","","","","","","","","","","Jagdgeschwader 104","Jagdgeschwader 104",""
"http://pt.wikipedia.org/wiki/FK_Inkaras_Kaunas","","","","","","","","","","","","FK Inkaras Kaunas","FK Inkaras Kaunas;;Inkaras Kaunas",""
"http://pt.wikipedia.org/wiki/TV_Alerj","","","","","","","","","","","","TV Alerj","TV Alerj",""
"http://pt.wikipedia.org/wiki/Trovit","","","","","","","","","","","","Trovit","Trovit Search S.L.",""
"http://pt.wikipedia.org/wiki/Creative_Labs","","","","","","","","","","","","Creative Labs","Creative Labs",""
"http://pt.wikipedia.org/wiki/Associação_Desportiva_e_Recreativa_da_Pasteleira","","","","","","","","","","","","Associação Desportiva e Recreativa da Pasteleira","Pasteleira",""
"http://pt.wikipedia.org/wiki/Império_de_Cabo_Frio","","","","","","","","","","","","Império de Cabo Frio","Império de Cabo Frio",""
"http://pt.wikipedia.org/wiki/Ordem_do_Santíssimo_Salvador_de_Santa_Brígida","","","","","","","","","","","","Ordem do Santíssimo Salvador de Santa Brígida","(Ordem do Santíssimo Salvador de Santa Brígida);;Brigitinos",""
"http://pt.wikipedia.org/wiki/Spike_(canal_de_televisão)","","","","","","","","","","","","Spike (canal de televisão)","Spike",""
"http://pt.wikipedia.org/wiki/Leicester_City_Football_Club","","","","","","The Foxes, The Blues, City, Blue Army","","","","","","Leicester City Football Club","Leicester City",""
"http://pt.wikipedia.org/wiki/AlloCiné","","","","","","","","","","","","AlloCiné","AlloCiné",""
"http://pt.wikipedia.org/wiki/Uchoa_Futebol_Clube","","","","","","","","","","","","Uchoa Futebol Clube","Uchoa",""
"http://pt.wikipedia.org/wiki/Lira_Imperial_do_Samba","","","","","","","","","","","","Lira Imperial do Samba","Lira Imperial do Samba",""
"http://pt.wikipedia.org/wiki/The_Wind_in_the_Willows_(banda)","","","","","","","","","","","","The Wind in the Willows (banda)","The Wind in the Willows",""
"http://pt.wikipedia.org/wiki/Universidade_de_Bradford","","","","","","","","","","","","Universidade de Bradford","",""
"http://pt.wikipedia.org/wiki/Banco_Multiplic","","","","","","","","","","","","Banco Multiplic","Banco Multiplic",""
"http://pt.wikipedia.org/wiki/Rádio_Liberdade_(Porto_Alegre)","","","","","","","","Princesa FM (104,9)","","","","Rádio Liberdade (Porto Alegre)","Fator Radiodifusão Ltda.;;Rádio Liberdade FM",""
"http://pt.wikipedia.org/wiki/TVN_(Coreia_do_Sul)","","","","","","","","","","","","TVN (Coreia do Sul)","tvN",""
"http://pt.wikipedia.org/wiki/IPCTV","","","","","","","","","","","","IPCTV","IPCTV Globo",""
"http://pt.wikipedia.org/wiki/989_Studios","","","","","","","","","","","","989 Studios","989 Studios",""
"http://pt.wikipedia.org/wiki/Sabaton","","","","","","","","","","","","Sabaton","Sabaton",""
"http://pt.wikipedia.org/wiki/This_Beautiful_Republic","","","","","","","","","","","","This Beautiful Republic","This Beautiful Republic",""
"http://pt.wikipedia.org/wiki/XVII_Corpo_de_Exército_(Alemanha)","","","","","","","","","","","","XVII Corpo de Exército (Alemanha)","XVII. Armeekorps",""
"http://pt.wikipedia.org/wiki/Agfa_Hana","","","","","","","","","","","","Agfa Hana","Agfa Hana",""
"http://pt.wikipedia.org/wiki/Santa_Cruz_Futebol_Clube_(Timor-Leste)","","","","","","","","","","","","Santa Cruz Futebol Clube (Timor-Leste)","Santa Cruz Futebol Clube",""
"http://pt.wikipedia.org/wiki/TV_Athenas","","","","","","","","","","","","TV Athenas","TV Athenas",""
"http://pt.wikipedia.org/wiki/Tostão_&_Guarani","","","","","","","","","","","","Tostão & Guarani","Tostão e Guarani",""
"http://pt.wikipedia.org/wiki/Saeco","","","","","","","","","","","","Saeco","Saeco",""
"http://pt.wikipedia.org/wiki/The_Sims_Studio","","","","","","","","","","","","The Sims Studio","The Sims Studio",""
"http://pt.wikipedia.org/wiki/Lance_Armstrong_Foundation","","","","","","","","","","","","Lance Armstrong Foundation","Lance Armstrong Foundation",""
"http://pt.wikipedia.org/wiki/Força_Aérea_da_Suécia","","","","","","FV","","","","","","Força Aérea da Suécia","Flygvapnet;;Força Aérea da Suécia",""
"http://pt.wikipedia.org/wiki/Rádio_Crioula","","","","","","","","","","","","Rádio Crioula","Rádio Crioula FM",""
"http://pt.wikipedia.org/wiki/Esporte_Clube_Cruzeiro_(Alagoas)","","","","","","","","","","","","Esporte Clube Cruzeiro (Alagoas)","Cruzeiro",""
"http://pt.wikipedia.org/wiki/Metrô_(banda)","","","","","","","","","","","","Metrô (banda)","Metrô",""
"http://pt.wikipedia.org/wiki/Sucker_Punch_Productions","","","","","","","","","","","","Sucker Punch Productions","Sucker Punch Productions",""
"http://pt.wikipedia.org/wiki/Unidade_(Letônia)","","","","","","","","Vienotība","","","","Unidade (Letônia)","Unidade",""
"http://pt.wikipedia.org/wiki/Mix_TV_Regional","","","","","","","","","","","","Mix TV Regional","Mix TV Regional",""
"http://pt.wikipedia.org/wiki/Ostava","","","","","","","","","","","","Ostava","Ostava",""
"http://pt.wikipedia.org/wiki/Filhos_da_Gaviões","","","","","","","","","","","","Filhos da Gaviões","Filhos da Gaviões",""
"http://pt.wikipedia.org/wiki/The_Soft_Boys","","","","","","","","","","","","The Soft Boys","The Soft Boys",""
"http://pt.wikipedia.org/wiki/Chikara","","","","","","","","","","","","Chikara","Chikara",""
"http://pt.wikipedia.org/wiki/BandNews_FM_Fluminense","","","","","","","","","","","","BandNews FM Fluminense","BandNews FM Fluminense;;Empresa Fluminense de Comunicação Ltda.",""
"http://pt.wikipedia.org/wiki/Dörpms","","","","","","","","","","","","Dörpms","Dörpms",""
"http://pt.wikipedia.org/wiki/Universidade_Federal_Rural_do_Semi-Árido","","","","","","UFERSA","","","","","","Universidade Federal Rural do Semi-Árido","Universidade Federal Rural do Semi-Árido",""
"http://pt.wikipedia.org/wiki/Falling_in_Reverse","","","","","","","","","","","","Falling in Reverse","Falling in Reverse",""
"http://pt.wikipedia.org/wiki/Municipal_Foot-Ball_Club","","","","","","","","","","","","Municipal Foot-Ball Club","Municipal",""
"http://pt.wikipedia.org/wiki/DJM_Records","","","","","","","","","","","","DJM Records","Dick James Music Records",""
"http://pt.wikipedia.org/wiki/Unidade_Popular_(Espanha)","","","","","","","","Unidad Popular","","","","Unidade Popular (Espanha)","Unidade Popular",""
"http://pt.wikipedia.org/wiki/Club_Deportivo_El_Nacional","","","","","","El Equipe Militar;;La Maquina;;Los Puros Criollos","","","","","","Club Deportivo El Nacional","El Nacional",""
"http://pt.wikipedia.org/wiki/Archie_Comics","","","","","","","","","","","","Archie Comics","Archie Comics",""
"http://pt.wikipedia.org/wiki/Grupo_Revelação","","","","","","","","","","","","Grupo Revelação","Grupo Revelação",""
"http://pt.wikipedia.org/wiki/TV_Universitária_(Boa_Vista)","","","","","","","","","","","","TV Universitária (Boa Vista)","TV Universitária",""
"http://pt.wikipedia.org/wiki/Partido_Popular_(Brasil)","","","","","","","","","","","","Partido Popular (Brasil)","",""
"http://pt.wikipedia.org/wiki/Associação_de_Futebol_de_Goa","","","","","","","","","","","","Associação de Futebol de Goa","Associação de Futebol de Goa",""
"http://pt.wikipedia.org/wiki/HOT_TV","","","","","","","","","","","","HOT TV","HOT TV",""
"http://pt.wikipedia.org/wiki/Football_Club_Lausanne_Sports","","","","","","","","","","","","Football Club Lausanne Sports","Football Club Lausanne-Sport;;Lausanne-Sport",""
"http://pt.wikipedia.org/wiki/NGT_Rio_de_Janeiro","","","","","","","","","","","","NGT Rio de Janeiro","NGT Rio de Janeiro",""
"http://pt.wikipedia.org/wiki/Televisão_Pública_de_Angola","","","","","","","","","","","","Televisão Pública de Angola","TPA;;Televisão Pública de Angola",""
"http://pt.wikipedia.org/wiki/1.º_Exército_(Alemanha)","","","","","","AOK 1","","","","","","1.º Exército (Alemanha)","1. Armee",""
"http://pt.wikipedia.org/wiki/Club_Leandro_N._Alem","","","","","","El lechero","","","","","","Club Leandro N. Alem","Club Deportivo y Mutual Leandro N. Alem;;Leandro N. Alem",""
